2012,1,49ers D/ST,D/ST,5,01,1
2012,1,Bears D/ST,D/ST,12,01,19
2012,1,Bengals D/ST,D/ST,-3,01,37
2012,1,Bills D/ST,D/ST,-4,01,55
2012,1,Chiefs D/ST,D/ST,-3,01,73
2012,1,Cowboys D/ST,D/ST,8,01,91
2012,1,Eagles D/ST,D/ST,13,01,109
2012,1,Falcons D/ST,D/ST,8,01,127
2012,1,Giants D/ST,D/ST,1,01,145
2012,1,Jets D/ST,D/ST,12,01,163
2012,1,Lions D/ST,D/ST,6,01,181
2012,1,Packers D/ST,D/ST,3,01,199
2012,1,Ravens D/ST,D/ST,19,01,217
2012,1,Seahawks D/ST,D/ST,7,01,235
2012,1,Steelers D/ST,D/ST,3,01,253
2012,1,Texans D/ST,D/ST,16,01,271
2012,1,AH-2600,K,5,01,289
2012,1,DA-0300,K,16,01,307
2012,1,DB-0200,K,6,01,325
2012,1,GH-0600,K,6,01,343
2012,1,JH-0900,K,11,01,361
2012,1,MB-4600,K,17,01,379
2012,1,MC-3000,K,2,01,397
2012,1,MP-2100,K,5,01,415
2012,1,RB-2200,K,7,01,433
2012,1,RG-1500,K,11,01,451
2012,1,SG-0800,K,10,01,469
2012,1,SJ-0300,K,8,01,487
2012,1,AD-0100,QB,5.94,01,505
2012,1,AL-1100,QB,9.26,01,523
2012,1,AR-1300,QB,22.82,01,541
2012,1,AS-1600,QB,17.74,01,559
2012,1,BR-1100,QB,16.2,01,577
2012,1,CN-0500,QB,12.52,01,595
2012,1,CP-0500,QB,17.880000000000003,01,613
2012,1,CP-2000,QB,8.9,01,631
2012,1,DB-3800,QB,21.56,01,649
2012,1,EM-0200,QB,12.52,01,667
2012,1,JC-6200,QB,18.92,01,685
2012,1,JF-1900,QB,19.86,01,703
2012,1,JF-3100,QB,10.82,01,721
2012,1,JL-2300,QB,10.26,01,739
2012,1,JS-3700,QB,4.16,01,757
2012,1,KK-1200,QB,6.54,01,775
2012,1,MC-0700,QB,16.32,01,793
2012,1,MR-2500,QB,32.46,01,811
2012,1,MS-0200,QB,14.44,01,829
2012,1,MS-4100,QB,12.5,01,847
2012,1,MV-0300,QB,15.88,01,865
2012,1,PM-0200,QB,20.42,01,883
2012,1,PR-0300,QB,13.04,01,901
2012,1,RF-0500,QB,14.6,01,919
2012,1,RG-1850,QB,25,01,937
2012,1,RW-3850,QB,8.12,01,955
2012,1,SB-1100,QB,11.96,01,973
2012,1,TB-2300,QB,17.54,01,991
2012,1,TR-0800,QB,23.48,01,1009
2012,1,TT-0700,QB,1.1,01,1027
2012,1,AA-0800,RB,1.3,01,1045
2012,1,AB-2600,RB,15.3,01,1063
2012,1,AF-0900,RB,19.5,01,1081
2012,1,AP-0700,RB,20.7,01,1099
2012,1,BG-1800,RB,15.5,01,1117
2012,1,BS-1400,RB,0,01,1135
2012,1,BT-0200,RB,2.8,01,1153
2012,1,CB-1400,RB,1.8,01,1171
2012,1,CJ-1700,RB,5.1,01,1189
2012,1,CS-3400,RB,23.4,01,1207
2012,1,CW-1400,RB,1.4,01,1225
2012,1,DB-4800,RB,10.8,01,1243
2012,1,DM-0450,RB,11.8,01,1261
2012,1,DM-1600,RB,11.8,01,1279
2012,1,DM-4300,RB,14,01,1297
2012,1,DS-3300,RB,11.5,01,1315
2012,1,DT-0600,RB,2.3,01,1333
2012,1,DW-3600,RB,0.4,01,1351
2012,1,DW-4050,RB,-1.6,01,1369
2012,1,FG-0200,RB,17.3,01,1387
2012,1,FJ-0100,RB,1.5,01,1405
2012,1,FJ-0300,RB,0,01,1423
2012,1,IR-0100,RB,2.7,01,1441
2012,1,JC-2300,RB,8.7,01,1459
2012,1,JS-6200,RB,0,01,1477
2012,1,JS-6700,RB,0,01,1495
2012,1,KS-1700,RB,21.1,01,1513
2012,1,LB-0500,RB,1,01,1531
2012,1,LM-1000,RB,11.6,01,1549
2012,1,MB-5200,RB,16.2,01,1567
2012,1,MF-1300,RB,18,01,1585
2012,1,MI-0100,RB,1.5,01,1603
2012,1,MJ-2500,RB,9.5,01,1621
2012,1,ML-2500,RB,9.7,01,1639
2012,1,MT-1300,RB,1,01,1657
2012,1,MT-2400,RB,3.2,01,1675
2012,1,PH-0500,RB,2.4,01,1693
2012,1,PT-0400,RB,2.9,01,1711
2012,1,RB-4900,RB,11.5,01,1729
2012,1,RH-1600,RB,2.7,01,1747
2012,1,RM-1200,RB,0,01,1765
2012,1,RR-0400,RB,21.3,01,1783
2012,1,SG-1300,RB,15.4,01,1801
2012,1,SJ-0200,RB,8.4,01,1819
2012,1,SR-0700,RB,21.2,01,1837
2012,1,SV-0200,RB,0,01,1855
2012,1,TG-0600,RB,2.6,01,1873
2012,1,TR-0350,RB,4.4,01,1891
2012,1,WM-0300,RB,6.4,01,1909
2012,1,AG-0500,TE,4.3,01,1927
2012,1,AH-2800,TE,12.4,01,1945
2012,1,BC-0700,TE,6.5,01,1963
2012,1,BP-0600,TE,7.7,01,1981
2012,1,CF-0650,TE,8.2,01,1999
2012,1,FD-0200,TE,3.8,01,2017
2012,1,JC-4300,TE,6.4,01,2035
2012,1,JF-1600,TE,10.7,01,2053
2012,1,JG-2900,TE,14.5,01,2071
2012,1,JT-0300,TE,10.3,01,2089
2012,1,JW-6000,TE,1,01,2107
2012,1,KR-1200,TE,6.7,01,2125
2012,1,OD-0100,TE,8.7,01,2143
2012,1,RG-2200,TE,12,01,2161
2012,1,TG-1300,TE,11.3,01,2179
2012,1,VD-0100,TE,10.3,01,2197
2012,1,AB-2000,WR,12.6,01,2215
2012,1,AB-3500,WR,7.8,01,2233
2012,1,AG-1500,WR,7,01,2251
2012,1,AJ-0430,WR,14,01,2269
2012,1,AJ-0900,WR,17.9,01,2287
2012,1,BL-1200,WR,6.9,01,2305
2012,1,BM-0300,WR,17.9,01,2323
2012,1,CJ-1100,WR,11.1,01,2341
2012,1,DB-3200,WR,5.3,01,2359
2012,1,DB-5300,WR,8.5,01,2377
2012,1,DH-2800,WR,4.3,01,2395
2012,1,DJ-0200,WR,8.2,01,2413
2012,1,DM-3100,WR,0,01,2431
2012,1,DT-0900,WR,17,01,2449
2012,1,ED-0200,WR,5.4,01,2467
2012,1,GJ-0400,WR,3.4,01,2485
2012,1,GL-0400,WR,0,01,2503
2012,1,HN-0500,WR,3.8,01,2521
2012,1,JA-0260,WR,0,01,2539
2012,1,JB-0900,WR,0,01,2557
2012,1,JB-3650,WR,4.4,01,2575
2012,1,JJ-4700,WR,22.8,01,2593
2012,1,JM-0200,WR,15.6,01,2611
2012,1,JN-0900,WR,8.4,01,2629
2012,1,KB-1900,WR,0,01,2647
2012,1,KW-2550,WR,3.7,01,2665
2012,1,LF-0200,WR,6.3,01,2683
2012,1,LH-0600,WR,0,01,2701
2012,1,LM-1500,WR,18,01,2719
2012,1,LR-0400,WR,6.6,01,2737
2012,1,MA-1400,WR,13.3,01,2755
2012,1,MC-2400,WR,5.1,01,2773
2012,1,MC-2900,WR,7.6,01,2791
2012,1,MF-0800,WR,12.6,01,2809
2012,1,MM-0700,WR,2.9,01,2827
2012,1,MW-0500,WR,9.7,01,2845
2012,1,MW-2800,WR,7.2,01,2863
2012,1,NB-0800,WR,7.5,01,2881
2012,1,NW-0100,WR,11.3,01,2899
2012,1,PG-0100,WR,16.9,01,2917
2012,1,PH-0400,WR,10.4,01,2935
2012,1,RM-3500,WR,4.9,01,2953
2012,1,RM-5000,WR,10.7,01,2971
2012,1,RR-0130,WR,0,01,2989
2012,1,RW-1100,WR,13.5,01,3007
2012,1,RW-2200,WR,8.7,01,3025
2012,1,SH-1300,WR,6.8,01,3043
2012,1,SJ-0600,WR,11.5,01,3061
2012,1,SR-0500,WR,9.6,01,3079
2012,1,SS-2100,WR,10.6,01,3097
2012,1,TS-2300,WR,7,01,3115
2012,1,TY-0300,WR,2.5,01,3133
2012,1,VC-0300,WR,5.8,01,3151
2012,1,VJ-0100,WR,4.7,01,3169
2012,1,WW-0200,WR,1.4,01,3187
